-0.983333	-0.98	0	2	0.0020569
-0.983333	-0.94	0	2	0.00155019
-0.983333	-0.9	0	2	0.0011852
-0.983333	-0.86	0	2	0.000830466
-0.983333	-0.82	0	2	0.000627202
-0.983333	-0.78	0	2	0.00040831
-0.983333	-0.74	0	2	0.000272789
-0.983333	-0.7	0	2	0.000245588
-0.983333	-0.66	0	2	0.000166198
-0.983333	-0.62	0	2	0.000118954
-0.983333	-0.58	0	2	7.72046e-05
-0.983333	-0.54	0	2	6.11794e-05
-0.983333	-0.5	0	2	4.41438e-05
-0.983333	-0.46	0	2	2.9466e-05
-0.983333	-0.42	0	2	1.95684e-05
-0.983333	-0.38	0	2	1.36249e-05
-0.983333	-0.34	0	2	9.26355e-06
-0.983333	-0.3	0	2	7.42689e-06
-0.983333	-0.26	0	2	4.57842e-06
-0.983333	-0.22	0	2	3.21558e-06
-0.983333	-0.18	0	2	2.10691e-06
-0.983333	-0.14	0	2	1.79273e-06
-0.983333	-0.1	0	2	1.06275e-06
-0.983333	-0.06	0	2	7.05842e-07
-0.983333	-0.02	0	2	4.90263e-07
-0.983333	0.02	0	2	0.00255147
-0.983333	0.06	0	2	0.00380271
-0.983333	0.1	0	2	0.00466773
-0.983333	0.14	0	2	0.00569828
-0.983333	0.18	0	2	0.00820845
-0.983333	0.22	0	2	0.00793571
-0.983333	0.26	0	2	0.0100744
-0.983333	0.3	0	2	0.0113589
-0.983333	0.34	0	2	0.0134885
-0.983333	0.38	0	2	0.0139634
-0.983333	0.42	0	2	0.0175859
-0.983333	0.46	0	2	0.0160066
-0.983333	0.5	0	2	0.0172943
-0.983333	0.54	0	2	0.0169074
-0.983333	0.58	0	2	0.0146659
-0.983333	0.62	0	2	0.0152609
-0.983333	0.66	0	2	0.0142161
-0.983333	0.7	0	2	0.0120503
-0.983333	0.74	0	2	0.00947925
-0.983333	0.78	0	2	0.00911534
-0.983333	0.82	0	2	0.00700219
-0.983333	0.86	0	2	0.00557957
-0.983333	0.9	0	2	0.00449834
-0.983333	0.94	0	2	0.00355311
-0.983333	0.98	0	2	0.0030708
-0.95	-0.98	0	2	0.00158237
-0.95	-0.94	0	2	0.00119242
-0.95	-0.9	0	2	0.000885457
-0.95	-0.86	0	2	0.000671318
-0.95	-0.82	0	2	0.000546412
-0.95	-0.78	0	2	0.00035941
-0.95	-0.74	0	2	0.000268592
-0.95	-0.7	0	2	0.000196958
-0.95	-0.66	0	2	0.000130405
-0.95	-0.62	0	2	0.000100089
-0.95	-0.58	0	2	6.82393e-05
-0.95	-0.54	0	2	4.97667e-05
-0.95	-0.5	0	2	3.65708e-05
-0.95	-0.46	0	2	2.62312e-05
-0.95	-0.42	0	2	1.79613e-05
-0.95	-0.38	0	2	1.21576e-05
-0.95	-0.34	0	2	7.67409e-06
-0.95	-0.3	0	2	5.92574e-06
-0.95	-0.26	0	2	4.45379e-06
-0.95	-0.22	0	2	3.01648e-06
-0.95	-0.18	0	2	1.99765e-06
-0.95	-0.14	0	2	1.22274e-06
-0.95	-0.1	0	2	9.36103e-07
-0.95	-0.06	0	2	6.92616e-07
-0.95	-0.02	0	2	4.54368e-07
-0.95	0.02	0	2	0.00216399
-0.95	0.06	0	2	0.00289275
-0.95	0.1	0	2	0.00330036
-0.95	0.14	0	2	0.00412856
-0.95	0.18	0	2	0.00489668
-0.95	0.22	0	2	0.00641429
-0.95	0.26	0	2	0.00776471
-0.95	0.3	0	2	0.0083069
-0.95	0.34	0	2	0.0104375
-0.95	0.38	0	2	0.0102948
-0.95	0.42	0	2	0.0107809
-0.95	0.46	0	2	0.0120966
-0.95	0.5	0	2	0.0123165
-0.95	0.54	0	2	0.0128052
-0.95	0.58	0	2	0.0128691
-0.95	0.62	0	2	0.010703
-0.95	0.66	0	2	0.00985995
-0.95	0.7	0	2	0.00900219
-0.95	0.74	0	2	0.00785978
-0.95	0.78	0	2	0.00660216
-0.95	0.82	0	2	0.00514152
-0.95	0.86	0	2	0.00456314
-0.95	0.9	0	2	0.00347407
-0.95	0.94	0	2	0.00268775
-0.95	0.98	0	2	0.00201383
-0.916667	-0.98	0	2	0.00131367
-0.916667	-0.94	0	2	0.000978059
-0.916667	-0.9	0	2	0.000768922
-0.916667	-0.86	0	2	0.000552207
-0.916667	-0.82	0	2	0.000424667
-0.916667	-0.78	0	2	0.000309965
-0.916667	-0.74	0	2	0.000212838
-0.916667	-0.7	0	2	0.000165768
-0.916667	-0.66	0	2	0.000110146
-0.916667	-0.62	0	2	7.53486e-05
-0.916667	-0.58	0	2	6.17055e-05
-0.916667	-0.54	0	2	4.51495e-05
-0.916667	-0.5	0	2	3.0288e-05
-0.916667	-0.46	0	2	2.08797e-05
-0.916667	-0.42	0	2	1.47692e-05
-0.916667	-0.38	0	2	1.07618e-05
-0.916667	-0.34	0	2	7.84055e-06
-0.916667	-0.3	0	2	5.24539e-06
-0.916667	-0.26	0	2	3.09619e-06
-0.916667	-0.22	0	2	2.5742e-06
-0.916667	-0.18	0	2	1.86544e-06
-0.916667	-0.14	0	2	1.24831e-06
-0.916667	-0.1	0	2	8.67022e-07
-0.916667	-0.06	0	2	5.54089e-07
-0.916667	-0.02	0	2	3.72418e-07
-0.916667	0.02	0	2	0.00142724
-0.916667	0.06	0	2	0.0023427
-0.916667	0.1	0	2	0.00268759
-0.916667	0.14	0	2	0.00336229
-0.916667	0.18	0	2	0.0037492
-0.916667	0.22	0	2	0.00470797
-0.916667	0.26	0	2	0.00554563
-0.916667	0.3	0	2	0.00577165
-0.916667	0.34	0	2	0.00653408
-0.916667	0.38	0	2	0.00781586
-0.916667	0.42	0	2	0.00869776
-0.916667	0.46	0	2	0.00857039
-0.916667	0.5	0	2	0.00887089
-0.916667	0.54	0	2	0.00912213
-0.916667	0.58	0	2	0.00855634
-0.916667	0.62	0	2	0.00794833
-0.916667	0.66	0	2	0.00680633
-0.916667	0.7	0	2	0.00655379
-0.916667	0.74	0	2	0.00580412
-0.916667	0.78	0	2	0.00452766
-0.916667	0.82	0	2	0.00436849
-0.916667	0.86	0	2	0.00359559
-0.916667	0.9	0	2	0.00282031
-0.916667	0.94	0	2	0.00223741
-0.916667	0.98	0	2	0.00183209
-0.883333	-0.98	0	2	0.00104702
-0.883333	-0.94	0	2	0.000786197
-0.883333	-0.9	0	2	0.000506529
-0.883333	-0.86	0	2	0.000432563
-0.883333	-0.82	0	2	0.000328514
-0.883333	-0.78	0	2	0.000216262
-0.883333	-0.74	0	2	0.000166491
-0.883333	-0.7	0	2	0.000144389
-0.883333	-0.66	0	2	9.1147e-05
-0.883333	-0.62	0	2	6.78468e-05
-0.883333	-0.58	0	2	5.36811e-05
-0.883333	-0.54	0	2	3.37487e-05
-0.883333	-0.5	0	2	2.42657e-05
-0.883333	-0.46	0	2	1.73065e-05
-0.883333	-0.42	0	2	1.26145e-05
-0.883333	-0.38	0	2	8.78837e-06
-0.883333	-0.34	0	2	6.75333e-06
-0.883333	-0.3	0	2	3.89946e-06
-0.883333	-0.26	0	2	3.2006e-06
-0.883333	-0.22	0	2	2.32365e-06
-0.883333	-0.18	0	2	1.46383e-06
-0.883333	-0.14	0	2	1.0653e-06
-0.883333	-0.1	0	2	6.94484e-07
-0.883333	-0.06	0	2	4.83272e-07
-0.883333	-0.02	0	2	3.52975e-07
-0.883333	0.02	0	2	0.00115476
-0.883333	0.06	0	2	0.00168648
-0.883333	0.1	0	2	0.00184848
-0.883333	0.14	0	2	0.00237926
-0.883333	0.18	0	2	0.00277993
-0.883333	0.22	0	2	0.00348262
-0.883333	0.26	0	2	0.00424931
-0.883333	0.3	0	2	0.00465123
-0.883333	0.34	0	2	0.00510299
-0.883333	0.38	0	2	0.00556477
-0.883333	0.42	0	2	0.00607768
-0.883333	0.46	0	2	0.00657801
-0.883333	0.5	0	2	0.00685047
