-0.99	-0.975	0	0.3	0.00149237
-0.99	-0.925	0	0.3	0.00177487
-0.99	-0.875	0	0.3	0.00210187
-0.99	-0.825	0	0.3	0.00247783
-0.99	-0.775	0	0.3	0.00290688
-0.99	-0.725	0	0.3	0.00339261
-0.99	-0.675	0	0.3	0.00393769
-0.99	-0.625	0	0.3	0.00454357
-0.99	-0.575	0	0.3	0.00521001
-0.99	-0.525	0	0.3	0.00593469
-0.99	-0.475	0	0.3	0.00671283
-0.99	-0.425	0	0.3	0.00753678
-0.99	-0.375	0	0.3	0.00839586
-0.99	-0.325	0	0.3	0.00927616
-0.99	-0.275	0	0.3	0.0101607
-0.99	-0.225	0	0.3	0.0110298
-0.99	-0.175	0	0.3	0.0118617
-0.99	-0.125	0	0.3	0.0126331
-0.99	-0.075	0	0.3	0.0133207
-0.99	-0.025	0	0.3	0.0139022
-0.99	0.025	0	0.3	0.0143579
-0.99	0.075	0	0.3	0.0146713
-0.99	0.125	0	0.3	0.014831
-0.99	0.175	0	0.3	0.014831
-0.99	0.225	0	0.3	0.0146713
-0.99	0.275	0	0.3	0.0143579
-0.99	0.325	0	0.3	0.0139022
-0.99	0.375	0	0.3	0.0133207
-0.99	0.425	0	0.3	0.0126331
-0.99	0.475	0	0.3	0.0118617
-0.99	0.525	0	0.3	0.0110298
-0.99	0.575	0	0.3	0.0101607
-0.99	0.625	0	0.3	0.00927616
-0.99	0.675	0	0.3	0.00839586
-0.99	0.725	0	0.3	0.00753678
-0.99	0.775	0	0.3	0.00671283
-0.99	0.825	0	0.3	0.00593469
-0.99	0.875	0	0.3	0.00521001
-0.99	0.925	0	0.3	0.00454357
-0.99	0.975	0	0.3	0.00393769
-0.97	-0.975	0	0.3	0.00160183
-0.97	-0.925	0	0.3	0.00190803
-0.97	-0.875	0	0.3	0.00226318
-0.97	-0.825	0	0.3	0.00267231
-0.97	-0.775	0	0.3	0.00314017
-0.97	-0.725	0	0.3	0.00367094
-0.97	-0.675	0	0.3	0.00426782
-0.97	-0.625	0	0.3	0.00493266
-0.97	-0.575	0	0.3	0.00566548
-0.97	-0.525	0	0.3	0.00646402
-0.97	-0.475	0	0.3	0.00732321
-0.97	-0.425	0	0.3	0.00823484
-0.97	-0.375	0	0.3	0.00918718
