0	0	0	0	5	5	5	5
0.1	0	0	0	4.52245	4.52419	4.75826	5
0.2	0	0	0	4.0988	4.09365	4.52156	5
0.3	0	0	0	3.7109	3.70409	4.29997	5
0.4	0	0	0	3.33345	3.3516	4.08873	5
0.5	0	0	0	3.0419	3.03265	3.88281	5
0.6	0	0	0	2.7478	2.74406	3.69974	5
0.7	0	0	0	2.47345	2.48293	3.52848	5
0.8	0	0	0	2.23775	2.24664	3.36003	5
0.9	0	0	0	2.0331	2.03285	3.18461	5
